"dgm_326025966_2022-02-11.xyz",1000000,10.550249,53.841488,10.565441,53.841291,10.565106,53.832306,10.549917,53.832503,0.6,19.97,12.04,0
"dgm_325796028_2023-02-07.xyz",1000000,10.216998,54.40261,10.232399,54.402454,10.23213,54.393468,10.216732,54.393625,0,36.97,24.76,0
"dgm_326366006_2005-03-10.xyz",1000000,11.084564,54.192981,11.09988,54.192715,11.099425,54.183734,11.084112,54.184,0,0.01,-0.46,0
"dgm_325936031_2007-03-13.xyz",999000,10.433539,54.427198,10.448933,54.427014,10.448616,54.41803,10.433226,54.418214,0,0.58,0.22,0
"dgm_325935945_2022-03-20.xyz",1000000,10.40719,53.65448,10.422316,53.654301,10.422013,53.645316,10.40689,53.645494,38.83,55.92,45.85,0
"dgm_325185985_2005-03-21.xyz",1000000,9.274746,54.021961,9.29001,54.021925,9.289947,54.012938,9.274687,54.012973,0,37.25,4.48,0
"dgm_324956077_2006-05-10.xyz",1000000,8.922129,54.849078,8.937703,54.849087,8.937717,54.840101,8.922146,54.840092,7.29,17.51,11.16,0
"dgm_325785981_2006-01-09.xyz",1000000,10.189408,53.980438,10.204653,53.980286,10.204394,53.9713,10.189152,53.971452,35.92,39.13,37.76,0
"dgm_326466044_2005-03-10.xyz",0,4.511252,0.000005,4.511261,0.000005,4.511261,-0.000005,4.511252,-0.000005,0,0,0,0
"dgm_326045960_2022-03-12.xyz",1000000,10.578606,53.787183,10.593778,53.786982,10.593438,53.777997,10.578269,53.778198,17.32,24.79,19.98,0
"dgm_326236025_2023-02-26.xyz",1000000,10.893241,54.366933,10.908624,54.366691,10.908208,54.357708,10.892828,54.357951,0,32.75,15.96,0
"dgm_324876012_2006-05-04.xyz",1000000,8.800408,54.264778,8.815761,54.264802,8.815801,54.255815,8.800451,54.25579,0,1.02,0.1,0
"dgm_326035919_2022-03-11.xyz",1000000,10.549885,53.418989,10.564926,53.418792,10.564596,53.409807,10.549558,53.410003,26.62,41.57,33.11,0
"dgm_326055991_2006-01-16.xyz",1000000,10.604427,54.065502,10.6197,54.065298,10.619351,54.056313,10.60408,54.056518,48.9,70.86,62.62,0
"dgm_326336023_2023-03-04.xyz",1000000,11.046166,54.346459,11.061539,54.346197,11.06109,54.337215,11.045719,54.337477,0.6,24.95,10.55,0
"dgm_325735966_2022-02-11.xyz",1000000,10.109601,53.846373,10.124798,53.846231,10.124557,53.837245,10.109364,53.837386,25.77,35.21,28.64,0
"dgm_326115957_2022-03-12.xyz",1000000,10.68373,53.758784,10.698892,53.75857,10.698529,53.749586,10.683371,53.7498,20.55,56.26,34.13,0
"dgm_325376021_2005-04-04.xyz",1000000,9.569171,54.344488,9.584553,54.344415,9.584426,54.335428,9.569047,54.335501,5.8,12.51,8.5,0
"dgm_324996010_2005-04-06.xyz",1000000,8.984653,54.246967,9,54.246968,9,54.23798,8.984657,54.237979,0,3.47,1.22,0
"dgm_325945983_2006-02-14.xyz",1000000,10.43393,53.995746,10.449179,53.995563,10.448867,53.986578,10.433621,53.986761,24.86,32.75,28.73,0
"dgm_325435980_2005-03-24.xyz",1000000,9.655613,53.975547,9.670858,53.975463,9.670714,53.966476,9.655472,53.96656,3.79,16.31,9.89,0
"dgm_325016072_2006-05-05.xyz",1000000,9.015557,54.804169,9.031114,54.804166,9.031107,54.795179,9.015554,54.795182,8.6,16.84,12.07,0
"dgm_325636008_2023-02-08.xyz",1000000,9.966341,54.225119,9.981677,54.224995,9.981464,54.216008,9.966131,54.216132,33.4,46.44,39.49,0
