"dgm_324566094_2005-10-13.xyz", 730232, 456000.5, 456999.5, 6094000.5, 6094890.5, -1.91, -0.4, -1.13861, 0
"dgm_325665957_2022-03-10.xyz", 1000000, 566000.5, 566999.5, 5957000.5, 5957999.5, 27.26, 38.24, 31.0248, 0
"dgm_325125998_2005-04-03.xyz", 1000000, 512000.5, 512999.5, 5998000.5, 5998999.5, 2.22, 21.61, 12.6104, 0
"dgm_324556085_2005-10-13.xyz", 1000000, 455000.5, 455999.5, 6085000.5, 6085999.5, -1.2, 16.24, 4.25499, 0
"dgm_325655995_2005-04-03.xyz", 1000000, 565000.5, 565999.5, 5995000.5, 5995999.5, 26.07, 32.56, 29.4348, 0
"dgm_324676038_2005-10-06.xyz", 1000000, 467000.5, 467999.5, 6038000.5, 6038999.5, -1.93, -0.17, -1.15163, 0
"dgm_324896048_2005-10-13.xyz", 1000000, 489000.5, 489999.5, 6048000.5, 6048999.5, -2.16, -0.07, -1.11918, 0
"dgm_324895984_2005-04-03.xyz", 1000000, 489000.5, 489999.5, 5984000.5, 5984999.5, -0.13, 2.66, 1.40639, 0
"dgm_325956030_2007-03-13.xyz", 972340, 595000.5, 595999.5, 6030000.5, 6030998.5, -0.14, 0.58, 0.214239, 0
"dgm_325285988_2005-03-30.xyz", 1000000, 528000.5, 528999.5, 5988000.5, 5988999.5, 20.35, 42.12, 30.7814, 0
"dgm_324676043_2005-10-06.xyz", 1000000, 467000.5, 467999.5, 6043000.5, 6043999.5, -0.73, 1.46, 0.48382, 0
"dgm_325126014_2006-02-24.xyz", 1000000, 512000.5, 512999.5, 6014000.5, 6014999.5, 3.53, 16.45, 9.75069, 0
"dgm_325465988_2006-01-16.xyz", 1000000, 546000.5, 546999.5, 5988000.5, 5988999.5, 45.04, 79.25, 58.004, 0
"dgm_326265995_2005-03-30.xyz", 0, 0, 0, 0, 0, 0, 0, 0, 0
"dgm_325855931_2022-02-12.xyz", 1000000, 585000.5, 585999.5, 5931000.5, 5931999.5, 8.78, 35.55, 19.114, 0
"dgm_325285998_2006-05-04.xyz", 1000000, 528000.5, 528999.5, 5998000.5, 5998999.5, 4.23, 34.12, 15.4204, 0
"dgm_326196010_2023-02-08.xyz", 1000000, 619000.5, 619999.5, 6010000.5, 6010999.5, 57.01, 93.89, 71.1006, 0
"dgm_324676066_2005-10-19.xyz", 1000000, 467000.5, 467999.5, 6066000.5, 6066999.5, -0.52, 8.01, 1.56786, 0
"dgm_325995956_2022-03-12.xyz", 1000000, 599000.5, 599999.5, 5956000.5, 5956999.5, 60.34, 75.35, 67.4732, 0
"dgm_324796048_2005-10-19.xyz", 1000000, 479000.5, 479999.5, 6048000.5, 6048999.5, -0.72, 0.77, 0.443464, 0
"dgm_324966037_2005-04-02.xyz", 1000000, 496000.5, 496999.5, 6037000.5, 6037999.5, -1.21, 2.14, 0.464192, 0
"dgm_324945984_2005-04-04.xyz", 1000000, 494000.5, 494999.5, 5984000.5, 5984999.5, -0.82, 4.29, 1.7755, 0
"dgm_325345997_2005-04-04.xyz", 1000000, 534000.5, 534999.5, 5997000.5, 5997999.5, -0.62, 22.35, 4.92478, 0
